subject_id,video_id,valence,arousal,ΔFAA,ΔCorr_F3F4,ΔCorr_F7F8,ΔRMS_AF3,ΔRMS_F7,ΔRMS_F3,ΔRMS_FC5,ΔRMS_T7,ΔRMS_P7,ΔRMS_O1,ΔRMS_O2,ΔRMS_P8,ΔRMS_T8,ΔRMS_FC6,ΔRMS_F4,ΔRMS_F8,ΔRMS_AF4,ΔTheta_AF3,ΔTheta_F7,ΔTheta_F3,ΔTheta_FC5,ΔTheta_T7,ΔTheta_P7,ΔTheta_O1,ΔTheta_O2,ΔTheta_P8,ΔTheta_T8,ΔTheta_FC6,ΔTheta_F4,ΔTheta_F8,ΔTheta_AF4,ΔAlpha_AF3,ΔAlpha_F7,ΔAlpha_F3,ΔAlpha_FC5,ΔAlpha_T7,ΔAlpha_P7,ΔAlpha_O1,ΔAlpha_O2,ΔAlpha_P8,ΔAlpha_T8,ΔAlpha_FC6,ΔAlpha_F4,ΔAlpha_F8,ΔAlpha_AF4,ΔBeta_AF3,ΔBeta_F7,ΔBeta_F3,ΔBeta_FC5,ΔBeta_T7,ΔBeta_P7,ΔBeta_O1,ΔBeta_O2,ΔBeta_P8,ΔBeta_T8,ΔBeta_FC6,ΔBeta_F4,ΔBeta_F8,ΔBeta_AF4
1,11,4.0,2.0,-0.013924499360653125,0.032853270336155704,0.2579588088511675,3.4517884850955767,0.9621435165514036,0.6587175764303845,0.49149343564033643,0.1695409576121012,0.30159308469035784,2.632407890980316,0.1383117455401326,0.08244910411068851,-0.17983971437319024,-0.061870513507132685,0.639090644406676,2.1299730271436594,3.7794623403722767,4.6351296595846065,-0.7493981421194285,0.3781974175519114,0.11933135890914814,0.06003050941821719,0.0440356791797995,0.351271381466308,0.1658713134956722,0.05097417958726094,-0.09941753694147026,-0.5508544826504016,0.5716077240120567,0.712241274534243,5.620812956779588,-0.13642907350143663,-0.33882573656531356,0.0737715892144053,0.1087810808480647,0.03188834093620163,0.02788328392751324,0.10165041503224881,0.04708291538373044,0.01793427607563898,-0.03939491723636834,-0.04501984267775594,0.09098302746539488,-0.5763380228891535,0.3269678585366069,-0.03546944152734821,-0.022421719850070243,-0.027242023120590042,0.04199953240665841,-0.23541048866075998,-0.00299652153490014,-0.04349984265885726,-0.04931385591189241,0.001738808863917335,-0.18219618986426767,0.02395859782278542,-0.022740493143777296,-0.0156907630068428,-0.2606303094734641
1,12,4.0,3.0,-0.005647706873489866,-0.03432940407668483,-0.21645910617296105,-6.344201624228852,-0.8320852881918572,-0.8558265598469479,0.31044055391961933,0.7271524806061782,0.13707333312096548,0.7856229135597346,-0.04047503154479415,0.20419179838930823,7.208002873221759,-0.8302983589221675,-0.8837220718829739,-2.239910384119744,-6.174612052301654,-17.340272208098614,-2.3619371218241874,-0.8001058537221892,0.22929538273624628,-0.22849222661466495,0.06016488771923256,0.8471121275463975,-0.049539432752519375,-0.0005208222941245899,-0.00986601666458986,-1.3183414595623661,-0.8509243212641686,-7.966447729551179,-26.023210304062708,-1.757970583557114,-0.20358986847971572,-0.14630447852877204,-0.028515832911099492,0.16884541641490158,0.013685304941815024,0.27121836224741225,-0.10588646877650998,0.014230794271868269,0.21164700712311313,-0.14852140829709137,-0.23548812326287927,-0.6178468445796832,-2.3067773521870283,0.12269012649743993,0.05752549391082673,0.002395337575892942,0.05788409756951288,0.33170844210655054,0.009231008840040578,0.07847762784163992,0.014151600870318581,0.019467963790274434,3.542319997368006,0.06046124114810836,0.02061942382491727,0.07354353664701552,0.14986379304020225
1,13,4.0,3.0,0.03750781589366051,0.02863924170694787,0.07059831331749755,6.012567742102824,2.9351435034055307,0.9519787186991708,0.6300411746696444,0.3004535963633703,0.13086852725922649,6.423095354081127,-0.905067787683894,-0.05588619696176478,-0.9369519611370052,6.707141656614862,0.7309063395212227,3.9076317919414834,5.087224665615906,25.47191037436326,6.005008913533487,1.1227934012790621,0.3843480430992319,0.39123911720468474,0.17171462115915753,12.283026504638334,0.18730655518940198,0.06536156389258618,0.030331794548807522,3.3081901586018594,0.5310845791166603,5.485387559870052,32.39242714258245,2.892559122087838,0.3097900605759314,0.1615875360811707,0.10909221963351623,0.25374214762614344,-0.004453498851681559,6.089779530438231,0.1703322523157711,0.023961037794936663,0.08761824137587837,1.3824431526249161,0.13516867489453155,0.9340695788000142,2.9912311614058797,-0.14812692396365268,0.1090350091107245,0.012248690899276604,0.023386074845870464,0.13847413991011298,-0.0075414489301516285,1.3893405463722839,0.014013105229067457,0.006495569233600229,0.052888572874798645,0.2402881788602942,0.03416474059671615,0.21172196664511855,0.11234057448487267
1,14,3.0,1.0,0.03598946729726901,0.0019508806989225747,0.04334851386265692,2.0407321996379224,0.6675443950133353,0.2959405979305103,0.0735331136234958,-0.8723318188752547,-0.14398012489212775,0.29116961884852444,0.2203008910823998,-0.049128098699875,0.12067155610743718,0.3491593888453455,0.4168906115142086,1.3269212896089293,3.7605587619435674,15.757361590696863,2.5026237003346035,0.5267427467693118,0.22644661130038646,-1.2935263632710443,-0.057017131320315384,-0.44508877386264967,-0.04205183640264121,-0.04956076133452636,0.04609529132819601,1.8746904810518332,1.3252795902586403,7.471063699243933,22.439079443095153,2.9385205614141823,0.3448458590942429,0.14313263209126836,0.06997534916702397,-0.5164441146386554,0.014498792182187525,0.03461142433189568,0.2220139831483383,0.041249658888506846,0.06705677611416339,0.24976257694489856,0.20609616929353414,1.1135560412922412,3.0023789609875546,-0.1548202547437061,-0.031239220582876537,-0.0036990289082320382,-0.03467658444731703,-0.22487399002747588,-0.028897881806208003,-0.01371921775329471,0.018723768037866073,0.011484380838703873,0.036851124084399056,-0.07676444736586951,0.0017686494950782117,0.12941587084749473,-0.2069162471158974
1,15,2.0,5.0,0.00186171986685571,-0.0029743469630133523,0.04507304247945798,2.139919673982778,0.7495705076147363,0.39102767300526686,0.012846924564382078,0.06389814088350398,0.07803043929258324,1.8814957418828673,-0.03798655062802325,0.13403789478075234,0.26498623335879845,0.43249727864102283,0.4074450670656464,0.7688600723521333,3.555486848704998,12.250956026814947,1.8266991463486981,0.5903762274176461,-0.08089279594447651,-0.05695377647614741,0.10288698547658681,2.376672114158412,0.12408274248257323,0.06631519997283275,0.5357597147977398,1.1740589765934386,1.0112755603149637,5.075496512776107,22.98249228976176,2.635747749930797,0.37970822421761286,0.13930364430261832,0.062096559462655576,0.047454538048173456,0.030333381367107337,0.4762668580043842,0.1271894624101242,0.06755964068587261,0.1040085769423773,0.047954699721791894,0.2361488328706649,0.9265730086159416,3.534944490977292,0.09031877528573262,-0.001070326714079084,0.00980014495370124,-0.015098751732890825,-0.019981502909852622,-0.0022543790548348874,0.07623302616902389,-0.02295418366866442,0.0070021202466696575,0.04797672803869796,-0.014178911353160295,0.021015477589619358,0.04101061512406068,0.1176921807877398
1,16,3.0,2.0,-0.08266693505160888,-0.026095303576814777,-0.09112850463308408,-4.728924168065323,-1.3168982036646035,-0.7441997056977252,0.12935991169847405,-0.24623596168540196,0.09477616155705171,-2.4046790819391424,0.17467153876875852,0.07169896724042779,0.3006420801961047,-0.5009534456290812,-0.7215257081748234,-1.0985899686720444,-5.313671395720316,-17.090466902027035,-1.9180095834924051,-0.9272725371991237,-0.03662076945594084,-0.3070738041786889,0.05351904231233662,-5.329533523265768,0.3822983963276667,-0.02734567453211545,0.32942927778011155,-0.8829244197461659,-0.811395358077184,-3.2953273296422108,-21.93965489767931,-1.4553168308286288,-0.022089195256739913,0.036368967811980735,0.09220659977043999,-0.05316305785518294,0.09807879554151472,-0.7061100890107503,0.26112784831043645,0.04521468141252194,0.46587055881649,0.2703380999663425,0.28570550937996586,0.7455161484112258,-1.0927315590133269,-0.016226575409504562,0.005266130315464079,0.007996225494415365,0.036370706697787025,-0.017741745868570913,0.0026614205677560343,-0.3695233146679265,-0.0030594552430666666,0.007920492519347622,0.06356333062594932,-0.06550076860648579,-0.033651630431016655,0.03376443855818578,0.043460159414095756
1,17,1.0,2.0,-0.016081221277160163,0.0421296643620207,-0.2063356231979756,1.9260674463630352,1.673911862346399,0.550337763786823,0.46319279029086413,-0.33474784856588613,0.16708536989967993,2.5154316268416217,0.4201162042904052,0.25016455977736074,0.6128772706407872,2.103384512196353,1.410483576194558,4.341586214847105,2.9246298596067177,10.716040539389141,2.6664533054245823,1.0049218682979961,0.6669523308603575,0.21809490472146997,0.08486392392873698,1.9623359303998513,-0.12498462522344678,0.015800812968878253,0.14748298396981818,3.061239389952928,2.0830558007914943,10.442202790735404,20.986505225065166,1.2724084443685806,0.23839734468267793,0.09093322022767936,-0.1561223824403395,0.33139195691603085,0.11361746221567542,0.9490671568112639,-0.1235396008503662,0.010279972612025567,-0.15746832826858825,0.26343039129887735,0.2110035630221918,0.7749567484110971,2.006621606665073,0.11555086816265103,0.05856342503596501,0.029761959002908733,-0.0048653643418655745,0.10676542390170113,0.017768605665012982,0.24241496523413392,0.05091552019861678,0.019444087551733852,0.06764460181183651,0.0930241477005691,0.0588686734496186,0.14335469519515232,0.15896550949435173
1,18,3.0,5.0,0.0015755658846637877,-0.04315871601259913,-0.043875859437550235,0.1954486391168544,-1.3650746101981586,-0.42458829725698255,-0.9287896731745224,0.07827345987033496,-0.10748651059523517,-0.8608291416394831,0.10671636869439993,0.17913640634296213,0.34525396436905886,-0.8177673284583467,-0.7543086502630096,-2.966111590717361,-2.481358467540719,-5.68820327925107,-0.5902393094955976,-0.3220585421771194,-0.6583957885696741,-0.5218401655076752,-0.02712487271581132,-0.19661274710674093,0.1794299998308908,0.03591471434918625,0.1931602198575595,-1.2060913748460855,-0.760229989732526,-4.285033173884834,-16.22188938354214,-0.1972764102296818,-0.014137638527629282,-0.1216602457241418,-0.181340901953305,-0.020135243768015787,-0.03959802699135451,-0.008223220765442463,0.04130504976533422,0.0843977766629187,0.3894369739390462,0.07653526636855501,-0.011660793772062306,0.05053704493680744,-0.6619002284857665,0.058960266967190256,0.057509337971316965,0.0022284546611254785,0.006678249031833727,0.039415795503617734,-0.005420895144463478,-0.0073484135150411745,-0.015964018710893646,0.02429742782119984,0.13051737858247703,0.07765643259790223,0.00766971435388486,0.1800589260554435,0.07192816111027156
2,1,3.0,2.0,-0.010041988757947706,0.012902121812188527,0.12839603535799265,-1.5280777743520666,-18.29665328038959,1.1742741496566893,1.6745756589396006,0.6034544073385488,4.190741213926408,3.2836258500967634,1.1972757118059096,1.315969551261695,-1.07226490479691,-31.410888146334916,0.08772547833270394,-9.250815953203166,-3.339231601433191,-2.444190947979454,-672.834970441123,0.7195047685169642,1.2896703180551246,0.2756190763702884,2.064830369948189,5.600832225822403,2.4880101078236594,1.8550526661734934,-3.602011730059221,-94.86061773323843,0.3940016340713912,-10.49116911575712,-4.150046831967401,0.5912330491591047,-340.0755967437299,0.41042498700229413,1.0527185256611509,-0.024117987186758172,0.4389993940023661,2.287685072769027,1.4996279600565927,1.1333098346984676,0.8542448000073541,-9.025766395620547,0.6949693559208185,0.899396414817776,0.8465157222263748,0.5495588113163103,-7.5579588546368655,0.12195552827690115,0.3897441290255198,0.03131282799924395,0.08920112599442762,0.46522237451568027,0.26409906928213656,0.3313100063328669,0.4249528629758408,-0.4004184906753845,0.285418542928241,0.19673751275497997,0.6531587157693219
2,2,2.0,4.0,-0.12007216924332087,0.016728867073122156,0.039255487550196755,2.564078228372164,-48.91554842859628,0.2714075627691539,0.27011547961229176,1.1577682005594268,7.128591342634675,12.37168917953828,-0.648577436937174,-0.25816755688859416,0.07687686527022208,-6.031654024430992,0.26408343055408423,-0.33125036492866755,1.4055655891343548,3.4751506076892476,-613.8678599024163,-0.3843797227849075,-0.6756203947512116,-0.12801636857406784,1.3320881872222194,12.010709153078949,-2.527372484692224,-2.195349860954769,-3.5057481083577784,-30.222720237531224,-0.8288235349585893,-1.2810155909575656,7.184013855978151,-0.8511802580854333,-219.05669256300297,-0.45843109499952095,-0.6654774480029735,-0.19942179915241376,0.32439929871372264,4.100104440392073,-1.0937037741105264,-0.6511836694141384,-0.9851431440213076,-4.216437969018728,-0.7498827535953745,-0.43479897958220093,-1.1801054921398233,0.2591186321987844,-40.72973462044595,0.040490998725225325,0.058395699248928956,-0.004715635418306524,0.03197978592381419,0.23284388422390268,-0.08911146275750159,-0.010535657651933983,0.17145328538905158,-0.06794644373408198,0.12548235032771826,0.396951533788342,0.41100288105498706
2,3,5.0,5.0,-0.24301223232959812,0.00787803004688159,0.010717448692749779,1.2888714400866483,-9.459126366805904,0.7542562183392416,1.5767126485909344,-0.4280853132158775,-0.0280893664251729,4.116859763943378,1.7753646745277756,1.37836667371905,-1.1678091287456382,-4.843562283369959,1.2219658434181078,41.92073243899757,20.307528872630236,-5.253686482889567,38.62840570058711,-0.5942302601820035,1.2590263986016783,0.4777624699575904,0.08601940414638509,4.795209701700756,1.5181883983874496,0.709865862630723,-5.436312726882264,2.5838812368899298,0.21611970438696382,354.0787077688801,54.83659276512994,0.3731104833771841,42.394849610998676,0.011627892992524647,0.5546548457947145,0.3340037542598727,0.11223182603945728,1.156674397923978,-0.16776241266667924,0.3913918650475683,0.16829609709979998,0.6718413888162651,0.4517625048558944,52.74175260362382,-0.28702772085813244,-0.14931929237587793,-13.14641721631238,0.17580694354635362,0.12172022419653916,0.07175683693849713,0.015556244035509356,0.7491176868864349,0.33288192555549134,0.5746077031384751,0.7898112204994665,0.5205359265764282,0.21517210695352085,2.517049030565515,0.5342341182916188
2,4,1.0,5.0,-0.20850018321938546,0.012510149583610852,0.07789277250869889,-5.726216898632686,-126.44583252431435,-1.730007858399393,-3.9618607116525997,-12.408290193710936,-6.03658224930334,-4.140841091966351,-2.988589821263721,-3.722608204575719,-4.004336318469196,-85.77375835726639,-3.372276409773363,-10.894144652797024,-6.929419015363177,-13.443022174343827,-1412.053284626356,-2.6304551941876007,-5.758218257179138,-10.15159180062143,-3.3376399676140176,-5.6246458807931035,-5.165505685826792,-6.362533858517155,-6.9410149966057695,-506.65121785179883,-6.506168754956498,-23.918198831317504,-17.520755906920066,-1.3026676596989732,-1913.6786389370543,-0.7126391738720659,-0.9008358758317927,-3.2762586085998144,-2.580569637995857,-1.9897813442214094,-1.5175274163033121,-1.1774944926117294,-1.178773961719667,-97.08830550139714,-1.139842857771976,-2.1587466606157015,-1.3974910380489174,0.24016744547585755,-119.94406997546517,-0.03807840721347766,-0.1186170355057432,-0.1759254690686049,-0.13525808503614156,-0.5680454424325541,-0.5682148725461365,-0.37934939710753546,-0.6160208811468637,-8.636298409782778,-0.22413235765237016,-0.5845616896030483,0.6355403481867317
2,5,2.0,2.0,0.17127209105735397,-0.0543374747445744,-0.18341737371173963,-9.243009583270677,85.66930665092463,-2.021577124946388,-0.9322345621327628,0.6379494387127345,7.153816946519093,-4.5550648868434465,-3.6914551349340865,-4.061717928568948,-2.3573145916695637,-2.1121105727404093,-3.078796276340107,-50.19210826842486,-19.016296758581085,-32.7420871035448,1940.5277116208078,-4.732191001708391,-5.290999172200445,8.56920657581379,6.795303718804343,-6.034394177189585,-4.995281407926186,-6.001596189672069,-5.8279582307184885,-8.765637648619236,-11.585732778175865,-252.1410589345856,-74.88209515265285,-3.346272970540933,416.5216477065804,-1.145955330098261,-0.816182850464021,1.2017932802416729,1.4110370960027894,-2.3956648073766393,-1.8356403434670243,-1.5413031239210184,-1.1557870776043373,-1.7988496810790693,-2.2860714261248196,-23.163132023648714,-5.040644912128212,0.31907800415779963,219.81422769321523,-0.02529553695015352,0.32764837595615104,0.6207203971950277,0.5446684190104546,-0.4728570329160482,-0.6045282253148594,-0.548057452996805,0.0955959693281665,0.32989232404293967,0.005850593266941928,-1.2011606354808073,0.024755558824204105
